47,27,28,29,27,28,29,27,28,29,27,28,29,53,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,41
47,47,48,49,47,48,49,47,48,49,47,48,49,53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41
47,67,68,69,67,68,69,67,68,69,67,68,69,53,-1,-1,-1,-1,-1,-1,177,-1,-1,177,-1,-1,177,-1,-1,-1,-1,177,177,177,177,177,177,-1,-1,41
47,72,72,72,72,72,72,72,72,72,72,72,72,73,-1,-1,-1,-1,-1,109,110,110,110,110,110,110,110,111,-1,-1,-1,177,177,177,177,177,177,-1,-1,41
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,95,95,95,95,95,95,96,97,41
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,22,22,22,22,22,22,22,41
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,177,97,-1,178,-1,95,177,97,-1,41,42,42,42,42,42,42,42,42,41
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,110,111,112,113,114,115,116,117,118,61,62,42,62,62,62,62,62,62,41
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41
47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,95,177,95,-1,97,-1,96,177,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41
43,102,102,103,104,102,103,104,105,-1,-1,109,110,111,112,113,114,115,116,117,118,-1,-1,210,-1,-1,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41
43,-1,-1,-1,-1,-1,-1,-1,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,178,-1,-1,-1,177,177,177,-1,41
43,-1,177,-1,178,-1,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,32,32,32,32,33,-1,-1,115,116,117,-1,-1,177,177,177,-1,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,210,-1,-1,210,-1,-1,-1,-1,-1,-1,51,52,52,52,52,53,-1,-1,-1,-1,-1,-1,-1,177,177,177,-1,41
43,182,182,183,184,182,183,184,185,-1,-1,21,22,22,22,22,23,-1,-1,-1,109,110,71,72,72,72,72,73,-1,-1,-1,-1,-1,-1,-1,214,-1,-1,-1,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,62,62,62,62,63,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,32,32,32,32,32,32,32,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,52,52,52,52,52,52,52,41
43,-1,-1,-1,-1,-1,-1,-1,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,-1,-1,-1,-1,-1,115,71,72,72,72,72,72,72,72,41
43,-1,-1,-1,95,95,95,-1,-1,-1,169,-1,95,-1,95,-1,169,-1,-1,-1,-1,-1,169,-1,-1,95,95,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41
43,-1,-1,-1,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41
43,-1,-1,-1,51,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,-1,-1,-1,-1,-1,-1,-1,177,177,-1,-1,41
43,-1,-1,-1,71,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,73,116,117,-1,-1,-1,-1,-1,177,177,-1,-1,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,-1,95,95,-1,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,22,22,22,22,22,41
43,-1,-1,-1,-1,-1,-1,-1,177,-1,-1,-1,-1,210,-1,-1,-1,-1,177,-1,-1,-1,-1,210,-1,-1,-1,-1,177,-1,-1,115,41,35,36,37,35,36,37,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,55,97,57,55,97,57,41
43,-1,-1,-1,-1,-1,-1,109,110,111,-1,-1,109,110,111,-1,-1,109,110,111,-1,-1,109,110,111,-1,-1,109,110,111,-1,-1,41,75,76,77,75,76,77,41
43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,41
43,-1,174,-1,-1,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,-1,-1,-1,-1,-1,-1,-1,-1,41,42,42,42,42,42,42,41
43,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,41
